Tweets,Length,Date,Source,Favourites,RTs,Username,id_str,isRT,tco,Language,Month,Quarter
"In every corner of the country, people are raising their voices and demanding justice. It gives me so much hope.

Together, we’re going to transform this nation and ensure justice finally rings out for all.",206,2020-06-14 22:32:00,TweetDeck,75653,13260,joebiden,1272295752941748224,False,,en,June,Q2
"We need a president who heals — not one who fans the flames of hate.
 
We need a president who unites — not one who sows further discord for political gain.
 
We need a president who leads the way with a steady hand — not one who incites violence with his erratic tweets.",271,2020-06-14 20:44:00,TweetDeck,89845,17673,joebiden,1272268573646315525,False,,en,June,Q2
"We’re facing some of the greatest challenges in our nation’s history — and it’s clear Donald Trump isn’t up for the job.

We need real leadership, right now.",157,2020-06-14 17:45:00,TweetDeck,110007,17665,joebiden,1272223527035265025,False,,en,June,Q2
"We have to ensure every worker called back on the job has access to regular, reliable COVID-19 testing and effective personal protective equipment.",171,2020-06-14 15:00:02,TweetDeck,29440,7089,joebiden,1272182010816143360,False,https://t.co/lDPQP3jZkw,en,June,Q2
We need a president who will fight to further LGBTQ+ equality — not roll back the hard-won progress we've already made.,119,2020-06-14 00:20:00,TweetDeck,159042,24251,joebiden,1271960543927037953,False,,en,June,Q2
We need real policing reform — and we need it now.,74,2020-06-13 22:00:00,Twitter Media Studio,14904,4048,joebiden,1271925314340388876,False,https://t.co/HkBvD8QsmL,en,June,Q2
"Our nation is at an inflection point. We can't go back to the way things were before — we have to take a bold step forward and usher in a new era of equality and opportunity.

We can do it, together.",199,2020-06-13 20:00:00,TweetDeck,64415,11876,joebiden,1271895113149681670,False,,en,June,Q2
"Here's my promise to you: I will seek to heal the racial wounds that have long plagued our nation — not use them for political gain.

We shouldn’t accept anything less from an American president.",219,2020-06-13 18:45:00,TweetDeck,36406,8143,joebiden,1271876239255633920,False,https://t.co/I0r60NW4SU,en,June,Q2
We need a national ban on chokeholds. Now.,42,2020-06-13 17:06:00,TweetDeck,190564,24422,joebiden,1271851324393451521,False,,en,June,Q2
"I’ve said from the outset of this election that we are in a battle for the soul of this nation. That is truer today than ever. If we give Donald Trump eight years in the White House, he will fundamentally alter the character of this nation.
 
We can’t let that happen.",268,2020-06-13 14:40:00,TweetDeck,88302,17452,joebiden,1271814582265188352,False,,en,June,Q2
"In light of Donald Trump's inhumane reversal of protections for transgender people, I want to share a conversation I had a few weeks ago. Adi deserves to be treated with the same respect and dignity as anyone else. Period.",246,2020-06-13 01:12:00,Twitter Media Studio,25797,6760,joebiden,1271611242285686784,False,https://t.co/nr1u0vOvog,en,June,Q2
"On the fourth anniversary of Pulse.
In the middle of Pride month.
During a global pandemic.

Donald Trump's cruelty truly knows no bounds. We have to defeat him this November.",199,2020-06-13 00:45:57,Twitter Web App,118897,29850,joebiden,1271604689809833991,False,https://t.co/YAy4ZGxxyD,en,June,Q2
"Two years after Trump's Singapore meeting with North Korean dictator Kim Jong Un, the U.S. and our allies are less safe and Kim's arsenal of nuclear weapons and ballistic missiles keeps growing. Photo-ops and love letters are no substitute for deterrence and principled diplomacy.",304,2020-06-12 22:37:40,Twitter Web App,22850,6855,joebiden,1271572403563507712,False,https://t.co/YfaCdlwJ8S,en,June,Q2
"Medgar Evers once said, ""freedom has never been free."" On this day in 1963, he paid the ultimate price in pursuit of freedom for his brothers and sisters. He was gunned down fighting to end racial injustice. We must honor him by carrying forward that cause in our own lives today.",280,2020-06-12 21:48:00,TweetDeck,46936,10306,joebiden,1271559904105385984,False,,en,June,Q2
"Four years ago today, 49 lives were cut short in an act of unspeakable terrorism at Pulse nightclub. As we remember those we lost — including so many in the LGBTQ+ and Hispanic communities — we have to double down on our efforts to #HonorThemWithAction.",277,2020-06-12 20:20:00,TweetDeck,45465,8785,joebiden,1271537758075367424,False,https://t.co/TKaZ4M7IFF,en,June,Q2
"We need real policing reform, and we need it now. Congress should immediately:

- Outlaw chokeholds
- Improve oversight and accountability
- Create a model use of force standard
- Stop the transfer of weapons of war to local police forces",238,2020-06-12 17:30:00,TweetDeck,43628,9352,joebiden,1271494978213040128,False,,en,June,Q2
"Donald Trump forgot about COVID-19, but COVID-19 didn’t forget about us. 

The President couldn’t wish away the virus in April, he couldn’t tweet it away in May, and he can’t ignore it away in June.",198,2020-06-12 15:30:00,TweetDeck,141669,27674,joebiden,1271464778238537729,False,,en,June,Q2
Our country is crying out for leadership that Donald Trump can’t deliver.,97,2020-06-12 13:37:00,Twitter Media Studio,81703,28044,joebiden,1271436340127608836,False,https://t.co/QHvUdgg6Io,en,June,Q2
We need a president who chooses hope over fear.,47,2020-06-12 01:18:00,TweetDeck,202579,25511,joebiden,1271250364570861569,False,,en,June,Q2
We can't let history repeat itself — Facebook needs to act now to stop the spread of disinformation and protect our elections. Watch my deputy campaign manager Kate Bedingfield break down what's happening and how you can help us fix it:,284,2020-06-12 00:05:00,Twitter Media Studio,14540,5840,joebiden,1271231993607598084,False,https://t.co/WYMMAWkuLZ,en,June,Q2
"COVID-19 can affect anyone, anywhere — but it doesn't impact every community equally. Watch as Dr. Ebony Jade Hilton explains how it’s impacting communities of color:",190,2020-06-11 23:05:00,Twitter Media Studio,8754,3010,joebiden,1271216894025052160,False,https://t.co/3uuXEsfyv4,en,June,Q2
"While the president was spiking the football and taking a victory lap, another 1.5 million Americans filed new unemployment claims last week.
 
He is completely oblivious to what's really happening in this country — and hardworking Americans are paying the price.",287,2020-06-11 22:28:55,Twitter Web App,41294,10786,joebiden,1271207815428874241,False,https://t.co/AglBowCtKc,en,June,Q2
"We have to ensure our economic reopening is safe and strong — and builds the foundation for an economy that works for everyone. Today, I'm releasing my plan to make that happen:",201,2020-06-11 19:42:00,TweetDeck,14516,3725,joebiden,1271165807427551232,False,https://t.co/v6hImc0J3q,en,June,Q2
"We have to make sure our economic reopening is safe, effective, and gets Americans back to work. Tune in for a roundtable discussion on how we can make that happen:",188,2020-06-11 17:38:24,Periscope,7825,2145,joebiden,1271134703383310337,False,https://t.co/7WIbtob6WE,en,June,Q2
"We have to make sure our economic reopening is safe, effective, and gets Americans back to work. Tune in for a roundtable discussion on how we can make that happen:",188,2020-06-11 16:46:35,Periscope,6464,1819,joebiden,1271121663476682753,False,https://t.co/lWNMjkTf06,en,June,Q2
"With less than 150 days until Election Day, the stakes couldn't be higher. We've got to fix Facebook to protect our democracy and ensure fair elections.
 
If you agree, sign the open letter today to demand Facebook take action. #MoveFastFixIt",266,2020-06-11 16:16:59,Twitter Web App,7719,1936,joebiden,1271114212333453312,False,https://t.co/6Hmta4UxS9,en,June,Q2
"So far, Facebook has failed to enact any real reforms to stop the spread of disinformation on its platform. Time is running out.
 
Today, we're releasing an open letter demanding the company change its policies:",235,2020-06-11 16:16:58,Twitter Web App,14319,3763,joebiden,1271114211410706432,False,https://t.co/S1WIQTsfEL,en,June,Q2
"Folks, we saw in 2016 what can happen when social media platforms are left unchecked and allow disinformation to run rampant. It puts the very integrity of our elections at risk.
 
We simply cannot let it happen again in 2020.",226,2020-06-11 16:16:58,Twitter Web App,46895,10081,joebiden,1271114210613899264,False,,en,June,Q2
It's in our darkest moments that we've produced some of our greatest progress — and we have that opportunity once again. Let's make this a moment of action to address systemic racism and propel our nation into an era of true equality and opportunity.,250,2020-06-11 13:30:00,TweetDeck,72942,13797,joebiden,1271072191929561088,False,,en,June,Q2
"There is systemic racism not just in our law enforcement but also in housing, education, and everything we do — and we have to do the hard work to end it.",178,2020-06-11 01:15:00,Twitter Media Studio,30863,7309,joebiden,1270887221760049157,False,https://t.co/w9H77Jbuqa,en,June,Q2
"We have to make this an era of action — starting with real police reform. No more excuses. No more delays.
 
Add your name to demand Congress ban chokeholds — and pass real police reform — right now:",223,2020-06-11 00:15:00,TweetDeck,12955,3558,joebiden,1270872122475175938,False,https://t.co/Sa6sPy2BtS,en,June,Q2
"This pandemic isn't just going to go away because you want it to, Mr. President. Step up and do your job before your negligence costs even more lives than it already has.",194,2020-06-10 23:30:00,TweetDeck,65364,15330,joebiden,1270860797938466818,False,https://t.co/L6QfV31eFQ,en,June,Q2
"Ignore the polls. We can't take anything for granted this November — the stakes are simply too high.
 
Register to vote: 
 
Donate: 
 
Volunteer: 
 
Let's get to work.",260,2020-06-10 21:45:00,Twitter Web App,41249,12860,joebiden,1270834373626146817,False,https://t.co/Hy8C4mIL2M,en,June,Q2
"Nothing about the fights we're facing will be easy. Racism has been a fixture in our society for hundreds of years. 
 
But I’m ready to get to work on day one. We can’t accept anything less from an American president.",217,2020-06-10 19:26:00,TweetDeck,65321,11890,joebiden,1270799392782512129,False,,en,June,Q2
"Donald Trump’s hate-filled, conspiracy-laden rhetoric is inflaming the racial divides in our country—but just fixing the way the president talks won’t cut it. We need to root out systemic racism and ensure Black Americans have a real shot to get ahead.",276,2020-06-10 16:42:00,TweetDeck,37008,8288,joebiden,1270758120910962694,False,https://t.co/FhgRNPjKR8,en,June,Q2
"America was founded on the promise of equality, liberty, and justice for all. We’ve never fully lived up to that promise — and we can’t rest until we finally do.",161,2020-06-10 14:42:00,TweetDeck,97749,16546,joebiden,1270727922022637574,False,,en,June,Q2
From ballot shortages and issues with machines to hours-long lines — what happened today in Georgia should enrage us all. We need to act now to prevent it from happening again in November. Our democracy depends on it.,241,2020-06-10 01:47:40,Twitter Web App,64949,19203,joebiden,1270533056584126464,False,https://t.co/LLhBr8qVQw,en,June,Q2
