Tweets,Length,Date,Source,Favourites,RTs,Username,id_str
"With this program, we’re making sure small business owners can get the help they need to recover and come back after the pandemic. For more on the Canada Emergency Commercial Rent Assistance program, click here: https://t.co/POYF5m6i77",235,2020-05-25 20:49:23,Twitter for iPhone,387,78,JustinTrudeau,1265022172424216580
"Applications are now open for the Canada Emergency Commercial Rent Assistance program. So if you’re a property owner, you can now apply for support to help you reduce rent for your small business tenants by 75% for the months of April, May, and June.",250,2020-05-25 20:49:23,Twitter for iPhone,2228,431,JustinTrudeau,1265022171337895938
"Avec ce programme, on s’assure que les propriétaires de petites entreprises obtiennent l'aide dont ils ont besoin pour rebondir après la pandémie. Pour plus de détails sur l’Aide d’urgence du Canada pour le loyer commercial : https://t.co/Mmv69LWPXz",249,2020-05-25 20:49:00,Twitter for iPhone,103,12,JustinTrudeau,1265022077058326530
"Les demandes pour l’Aide d’urgence du Canada pour le loyer commercial sont maintenant acceptées. Si vous êtes propriétaire d’immeubles, vous pouvez désormais demander du soutien pour réduire de 75% le loyer des petites entreprises en location pour les mois d’avril, mai et juin.",278,2020-05-25 20:49:00,Twitter for iPhone,251,29,JustinTrudeau,1265022075762327569
"RT @CanadianPM: If you are a property owner located in Atlantic Canada, BC, Alberta or Quebec, and are eligible for the Canada Emergency Co…",140,2020-05-25 17:08:57,Twitter for iPhone,0,90,JustinTrudeau,1264966699071266816
"RT @PMcanadien: Si vous êtes propriétaire dans les provinces de l’Atlantique, en C.-B., en Alberta ou au Québec, et que vous êtes éligible…",139,2020-05-25 17:08:53,Twitter for iPhone,0,32,JustinTrudeau,1264966679672610817
I’m starting the week with an update on the Canada Emergency Commercial Rent Assistance and the work we’re doing to get you the support you need. Tune in now for the latest: https://t.co/Tu7CZ0iDmd,197,2020-05-25 15:22:21,Twitter for iPhone,799,134,JustinTrudeau,1264939872055431168
Je commence la semaine en présentant une mise à jour concernant l’Aide d’urgence du Canada pour le loyer commercial et sur le travail qu’on fait pour vous fournir l’aide dont vous avez besoin. Pour voir les derniers développements : https://t.co/GZldjKWyNj,256,2020-05-25 15:22:17,Twitter for iPhone,200,36,JustinTrudeau,1264939854149947392
"RT @F_ElKhoury: A new online tool was released on Friday to help you navigate the many Emergency Benefits programs.
 
For more information,…",140,2020-05-25 14:15:34,Twitter for iPhone,0,65,JustinTrudeau,1264923063633743873
"RT @F_ElKhoury: Un nouvel outil en ligne a été lancé vendredi pour vous aider à naviguer dans les nombreux programmes d’aide d’urgence.
 
P…",140,2020-05-25 14:15:32,Twitter for iPhone,0,20,JustinTrudeau,1264923055421362177
RT @CanadianPM: Prime Minister Justin Trudeau’s statement on #AfricaDay: https://t.co/dMwqwtSCFZ,96,2020-05-25 13:56:30,Twitter for iPhone,0,121,JustinTrudeau,1264918266746724353
RT @PMcanadien: Déclaration du premier ministre Justin Trudeau à l’occasion de la Journée de l’Afrique: https://t.co/E6cQX1E8lb,127,2020-05-25 13:56:27,Twitter for iPhone,0,48,JustinTrudeau,1264918254679724036
"RT @CFSnowbirds: This morning, Capt Jennifer Casey lifted off from Abbotsford on a CC-130J Hercules on her final journey home to Halifax, f…",140,2020-05-24 23:42:41,Twitter for iPhone,0,1502,JustinTrudeau,1264703396289941505
"RT @SnowbirdsFC: Ce matin, la Capt Jennifer Casey a quitté Abbotsford à bord d’un CC-130J Hercules pour son dernier voyage vers Halifax, à…",139,2020-05-24 23:42:36,Twitter for iPhone,0,43,JustinTrudeau,1264703377012908032
"This week, we say thank you to the paramedics and communications officers who answer our calls for help and work hard to keep us safe. Thank you for being there when we need you the most. https://t.co/ucbSj1vCWT https://t.co/YxRZFCqjqh",235,2020-05-24 13:04:38,Twitter Media Studio,5705,833,JustinTrudeau,1264542824156012544
"Cette semaine, nous remercions les paramédics et les agents de communication qui répondent à nos appels à l’aide et qui travaillent fort pour assurer notre sécurité. Merci d’être là quand nous avons le plus besoin de vous. https://t.co/dHqFGps247 https://t.co/8pw43YsKR4",270,2020-05-24 13:04:10,Twitter Media Studio,660,93,JustinTrudeau,1264542706870685696
"RT @MarcMillerVM: Over the next few days, I’ll be posting a number of Covid-19 public health advisories in various indigenous languages. He…",140,2020-05-23 23:54:03,Twitter for iPhone,0,95,JustinTrudeau,1264343868054614017
"RT @MarcMillerVM: Au cours des prochaines journées, je partagerai un certain nombre d'avis de santé publique sur la Covid-19 dans plusieurs…",140,2020-05-23 23:54:01,Twitter for iPhone,0,29,JustinTrudeau,1264343859745689600
"Today across the country and around the world, Muslims are celebrating Eid al-Fitr and marking the end of Ramadan. To all the Muslim Canadians who are carrying out traditions at home and getting together online, I’m wishing you the very best. Eid Mubarak! https://t.co/wdg90Tokr8 https://t.co/gREDMLFfec",303,2020-05-23 22:40:25,Twitter Media Studio,26108,6733,JustinTrudeau,1264325340836630529
"Aujourd’hui, les musulmans du pays et du monde entier célèbrent l’Aïd el-Fitr et marquent la fin du ramadan. J’offre mes meilleurs vœux à tous les musulmans qui poursuivent leurs traditions à la maison et qui se réunissent en ligne. Aïd Moubarak! https://t.co/SBADH1Thav https://t.co/q5ApSBNKyl",294,2020-05-23 22:39:57,Twitter Media Studio,3774,947,JustinTrudeau,1264325222087393280
"There’s nothing quite like an East Coast Kitchen Party! And while things haven’t exactly been easy lately, we’re going to get through it all together. So tune in tonight and enjoy the show - and remember you’re not alone. #SickNotWeak ➡️ https://t.co/jl8ZS7VZmk https://t.co/nurOWHf46R",285,2020-05-23 21:37:50,Twitter for iPhone,609,120,JustinTrudeau,1264309587408289792
"Il n’y a rien comme un « party de cuisine » de la côte Est! Et même si ça n’a pas été facile dernièrement, on va passer à travers ensemble. Alors, soyez au poste ce soir et bon spectacle - et souvenez-vous que vous n’êtes pas seuls. #SickNotWeak ➡️ https://t.co/jl8ZS7VZmk https://t.co/nurOWHf46R",296,2020-05-23 21:37:10,Twitter for iPhone,177,31,JustinTrudeau,1264309420638515201
"Just replied to some more #CanadaHomeworkHelp questions. I’m still looking through the questions - so if you have any, use the hashtag and I’ll see how my friends and I can help. And if you want to help answer some, please do! Let’s make sure our kids know we’re there for them.",278,2020-05-23 20:10:24,Twitter for iPhone,3368,510,JustinTrudeau,1264287585825886215
"Je viens de répondre à des questions d’#AideAuxDevoirsCanada, et j’en regarde d’autres. Si vous en avez à poser, utilisez le mot-clic et on verra comment on peut vous aider. Et si vous voulez donner un coup de main, faites-le! Montrons à nos jeunes qu’on est là pour eux.",271,2020-05-23 20:10:20,Twitter for iPhone,301,42,JustinTrudeau,1264287570432798721
@fireproofamy7 Hi Amy and Amy’s little brother! That’s an important question - let’s see if our Minister of Justice can help you out with a quick summary. @DavidLametti? #CanadaHomeworkHelp,189,2020-05-23 19:58:47,Twitter for iPhone,61,9,JustinTrudeau,1264284663582994440
"@herbieCB Thanks for the question, Lucas and Liam - loved the video! It doesn’t seem like you need much advice from me. But know public speaking takes a lot of practice. And it’s okay to make mistakes. Just be confident, go slowly, and speak clearly. You’ve got this! #CanadaHomeworkHelp",287,2020-05-23 19:52:46,Twitter for iPhone,56,8,JustinTrudeau,1264283147249868806
RT @FilomenaTassi: Are you planning a trip to the grocery store this weekend? This Government of Canada website offers guidelines for ways…,139,2020-05-23 19:01:59,Twitter for iPhone,0,85,JustinTrudeau,1264270367809552385
RT @FilomenaTassi: Vous prévoyez vous rendre à l'épicerie ce week-end? Ce site web du gouvernement du Canada propose des lignes directrices…,140,2020-05-23 19:01:56,Twitter for iPhone,0,24,JustinTrudeau,1264270354987573254
"We’re not out of the woods yet. COVID-19 remains a serious health threat. Even as the weather gets nicer, we need to follow public health rules - or we risk losing the progress we’ve made. So wash your hands, keep two metres apart from others, and protect our front line workers.",279,2020-05-23 17:33:33,Twitter for iPhone,12641,2836,JustinTrudeau,1264248113411358723
"On n’est pas sortis du bois. La COVID-19 reste une grave menace. Malgré le beau temps, on doit suivre les règles de la santé publique, sinon on peut perdre les progrès qu’on a réalisés. Lavez-vous les mains, gardez 2 mètres de distance et protégez nos travailleurs essentiels.",276,2020-05-23 17:33:28,Twitter for iPhone,523,87,JustinTrudeau,1264248093316448256
"More than a century ago, passengers on board the Komagata Maru were turned away from Canada. Today, we remember the victims of this incident, reflect on the importance of inclusion and diversity, and vow to never repeat the mistakes of our past. https://t.co/xwSiP1PcZ0",269,2020-05-23 15:55:50,Twitter for iPhone,1624,314,JustinTrudeau,1264223521045168128
"Il y a plus d’un siècle, les passagers du Komagata Maru ont été empêchés d’entrer au Canada. Aujourd’hui, nous pensons aux victimes, réfléchissons à l’importance de l’inclusion et de la diversité et jurons de ne pas répéter nos erreurs du passé. https://t.co/bbk0vWfIQo",269,2020-05-23 15:55:46,Twitter for iPhone,239,31,JustinTrudeau,1264223505735917581
"RT @CanadianPM: Canadians have been staying home, physical distancing, and listening to public health advice, which means we can restart so…",140,2020-05-23 00:18:47,Twitter for iPhone,0,414,JustinTrudeau,1263987707065352194
"RT @PMcanadien: Puisque les Canadiens sont restés chez eux, ont pratiqué la distanciation physique et ont écouté les conseils de santé publ…",140,2020-05-23 00:18:39,Twitter for iPhone,0,63,JustinTrudeau,1263987674026819584
"RT @melaniejoly: Since the beginning of the crisis, several measures have been put in place to help Canadians get through it.

We now have…",139,2020-05-23 00:09:46,Twitter for iPhone,0,71,JustinTrudeau,1263985434742456320
"RT @melaniejoly: Depuis le début de la crise, on a mis plusieurs mesures en place pour aider les Canadiens à passer au travers.

Pour s’y r…",140,2020-05-23 00:09:43,Twitter for iPhone,0,17,JustinTrudeau,1263985425833693184
"To all the students who are going to virtual prom tonight: Congratulations on everything you’ve accomplished, have fun, and enjoy this moment. #PromIsOn2020 https://t.co/6rLxUmY3bg https://t.co/HBMNEhkm7O",204,2020-05-22 23:03:21,Twitter for iPhone,1437,211,JustinTrudeau,1263968724568158210
"À tous les élèves qui assistent au bal virtuel ce soir : félicitations pour tout ce que vous avez accompli, amusez-vous et profitez de ce moment. #PromIsOn2020 https://t.co/6rLxUmY3bg https://t.co/sOAhoEbPTR",207,2020-05-22 23:03:15,Twitter for iPhone,234,30,JustinTrudeau,1263968695661080578
"RT @BillBlair: Applications for the Canada Emergency Student Benefit (CESB) are open. If you are a student unable to find work, or are earn…",140,2020-05-22 22:28:23,Twitter for iPhone,0,102,JustinTrudeau,1263959921374171137
RT @BillBlair: Les demandes de la prestation Canadienne d’urgence pour les étudiants (PCUE) sont ouvertes. Si vous êtes un étudiant incapab…,140,2020-05-22 22:28:21,Twitter for iPhone,0,17,JustinTrudeau,1263959912733970432
"We’re also working with the provinces and territories to make sure the data they’re collecting is being shared - so we can track the spread of the virus, adapt our response as needed, and save lives. Because at the end of the day, we’re all working to keep you safe and healthy.",278,2020-05-22 21:59:43,Twitter for iPhone,1063,134,JustinTrudeau,1263952708303814658
"We’ve also made federal resources available to help the provinces and territories with contact tracing. We’ve trained federal employees who can make 3,600 calls a day, 7 days a week. On top of that, Statistics Canada has 1,700 interviewers who can make up to 20,000 calls a day.",278,2020-05-22 21:59:43,Twitter for iPhone,1104,133,JustinTrudeau,1263952707079061504
"We’re working with the provinces and territories to ramp up capacity and expand testing by procuring things like reagents and swabs. Because by taking these steps across the country, we’ll be able to identify and isolate new cases even faster.",243,2020-05-22 21:59:42,Twitter for iPhone,440,56,JustinTrudeau,1263952705913081856
"In order for our economy to reopen, we need to be able to quickly detect and control any future outbreaks through testing, contact tracing, and data collection. That’s why our government is ready to support, facilitate, and fund this important work across the country.",268,2020-05-22 21:59:42,Twitter for iPhone,5696,779,JustinTrudeau,1263952704507961344
